id,existing year,gps_height,installer,longitude,latitude,num_private,basin,region,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
47784,unknown,0,other,31.81285612,-1.30123857,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
712,5.0,379,other,38.36849286,-10.93384583,0,Ruvuma / Southern Coast,Mtwara,150,True,Parastatal,True,handpump,parastatal,per bucket,salty,enough,groundwater,hand pump
54368,unknown,0,hesawa,33.37815286,-2.79280896,0,Lake Victoria,Mwanza,0,True,VWC,True,other,user-group,never pay,soft,seasonal,groundwater,other
2866,unknown,0,other,33.54989043,-9.22397853,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
51130,unknown,0,government,34.17113267,-3.83352987,0,Internal,Shinyanga,0,True,Parastatal,True,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
27993,unknown,0,dwe,35.28050862,-5.19786904,0,Internal,Dodoma,0,True,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
21621,38.0,1160,dwe,30.42759159,-4.27598594,0,Lake Tanganyika,Kigoma,590,True,Water authority,False,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
66038,4.0,40,dwe,38.97155755,-5.38462674,0,Pangani,Tanga,16,False,Private operator,False,submersible,commercial,per bucket,soft,seasonal,groundwater,communal standpipe
42182,3.0,-8,other,38.89095066,-6.51860869,0,Wami / Ruvu,Pwani,50,True,Company,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
17694,28.0,-21,community,39.98205894,-10.29469648,0,Ruvuma / Southern Coast,Mtwara,300,True,unknown,True,other,user-group,unknown,soft,enough,groundwater,other
57759,8.0,1959,other,35.87501977,-8.228000699999999,0,Rufiji,Iringa,80,True,VWC,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
47978,19.0,879,danida,35.38635891,-7.65095641,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
52359,3.0,543,other,37.93798894,-4.57972323,0,Pangani,Kilimanjaro,630,True,Water authority,unknown,handpump,user-group,monthly,salty,enough,groundwater,hand pump
69656,28.0,1440,danida,35.59280104,-7.80582548,0,Rufiji,Iringa,210,True,VWC,True,gravity,user-group,monthly,soft,dry,groundwater,communal standpipe
24086,unknown,0,dwe,32.94044845,-8.99754687,0,Lake Rukwa,Mbeya,0,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
43579,unknown,0,other,32.92992658,-3.57434542,0,Lake Victoria,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
43284,43.0,1523,dwe,36.60724575,-3.30207819,0,Pangani,Arusha,150,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
2877,30.0,1097,other,36.68018106,-6.87616383,0,Wami / Ruvu,Morogoro,250,True,VWC,True,handpump,user-group,never pay,salty,dry,groundwater,hand pump
21171,6.0,1119,dwe,30.34717036,-4.8719301,0,Lake Tanganyika,Kigoma,320,True,Water authority,False,handpump,user-group,never pay,salty,enough,groundwater,hand pump
40982,26.0,1749,other,38.27094157,-4.6615608,93,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
48396,2.0,1287,community,36.75927115,-3.38737971,0,Pangani,Arusha,120,True,VWC,True,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
13323,unknown,0,dwe,33.64930569,-2.80046063,0,Lake Victoria,Mwanza,0,True,unknown,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
28467,1.0,1554,other,34.73747841,-8.92088215,0,Rufiji,Iringa,65,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
2768,7.0,1728,community,35.09479154,-4.15189715,0,Internal,Manyara,218,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
73593,unknown,0,government,33.25424193,-8.089335499999999,0,Lake Rukwa,Mbeya,0,True,VWC,True,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
65164,6.0,738,other,36.33788056,-11.17829173,0,Ruvuma / Southern Coast,Ruvuma,700,True,Parastatal,False,handpump,parastatal,on failure,soft,insufficient,groundwater,hand pump
69976,23.0,848,danida,35.9770565,-10.55154627,0,Rufiji,Ruvuma,80,True,WUG,False,other,user-group,on failure,soft,enough,groundwater,other
52145,18.0,319,other,38.98738247,-10.50802015,0,Ruvuma / Southern Coast,Mtwara,40,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49259,50.0,1233,community,36.9805944,-3.2681787,0,Pangani,Arusha,120,True,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
23542,unknown,1642,danida,35.53901671,-7.91925731,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
69848,15.0,706,dwe,37.44412397,-5.82951489,0,Wami / Ruvu,Morogoro,1,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
9305,13.0,1672,other,35.09343854,-9.56048826,0,Lake Nyasa,Iringa,23,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
14359,39.0,1371,dwe,38.52077442,-4.7781112,0,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
28925,unknown,0,other,31.64219084,-1.42713263,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe
21243,1.0,1008,government,35.08228569,-10.7961727,0,Ruvuma / Southern Coast,Ruvuma,1,unknown,VWC,True,gravity,user-group,unknown,unknown,dry,groundwater,communal standpipe
10616,25.0,372,community,38.64244068,-10.2773797,0,Ruvuma / Southern Coast,Lindi,380,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
73667,17.0,1474,tcrs,34.44750516,-4.4015942,0,Internal,Singida,195,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
20566,1.0,1293,other,33.88622687,-1.66592514,0,Lake Victoria,Mara,350,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
63711,4.0,1428,community,36.84895072,-3.14633698,0,Internal,Arusha,182,True,VWC,True,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
72840,1.0,501,other,37.74768029,-9.5396571,0,Ruvuma / Southern Coast,Lindi,350,True,VWC,True,handpump,user-group,unknown,soft,enough,groundwater,hand pump
31651,27.0,0,other,37.15765414,-6.25308769,0,Wami / Ruvu,Morogoro,59,True,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
3782,8.0,1521,other,34.815974700000005,-11.10710636,0,Lake Nyasa,Ruvuma,60,unknown,WUG,True,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
6799,14.0,1153,other,33.6796768,-1.69114438,0,Lake Victoria,Mara,250,False,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
21402,41.0,1604,other,37.65901094,-3.71814886,3,Pangani,Kilimanjaro,20,True,WUA,False,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
35390,5.0,1198,dwe,37.47692924,-3.34092018,0,Pangani,Kilimanjaro,35,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
12636,unknown,0,other,32.42445785,-3.53829537,0,Lake Tanganyika,Shinyanga,0,True,unknown,True,submersible,unknown,unknown,unknown,unknown,groundwater,other
36887,11.0,1217,other,38.00682598,-4.26044985,0,Pangani,Kilimanjaro,569,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
20086,3.0,106,dwe,38.90354217,-6.83863068,0,Wami / Ruvu,Pwani,50,True,VWC,True,other,user-group,per bucket,soft,insufficient,groundwater,hand pump
5634,unknown,0,other,32.79870255,-4.20735891,0,Lake Tanganyika,Tabora,0,False,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
48029,unknown,0,other,34.33720524,-3.15236862,0,Internal,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
29927,unknown,0,dwe,32.38385518,-3.83717122,0,Lake Tanganyika,Shinyanga,0,True,unknown,True,other,user-group,unknown,milky,insufficient,groundwater,other
2930,36.0,960,other,35.38271411,-10.71445129,0,Ruvuma / Southern Coast,Ruvuma,0,True,VWC,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
41800,4.0,434,other,38.06751577,-4.65458656,0,Pangani,Tanga,35,True,VWC,False,submersible,user-group,monthly,soft,enough,surface,communal standpipe
68349,24.0,1097,other,30.20681538,-4.77966637,0,Lake Tanganyika,Kigoma,2400,True,Water authority,False,handpump,user-group,monthly,soft,enough,groundwater,hand pump
61678,unknown,0,dwe,32.09890255,-4.93811546,0,Lake Tanganyika,Tabora,0,True,VWC,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
30270,15.0,2260,other,34.39176923,-9.28989206,0,Lake Nyasa,Iringa,50,True,VWC,False,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
4678,5.0,788,other,37.34831677,-3.35258803,0,Pangani,Kilimanjaro,1,True,Water authority,True,gravity,commercial,per bucket,soft,insufficient,groundwater,communal standpipe
9392,unknown,0,community,36.42441051,-5.64326973,0,Wami / Ruvu,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,salty,dry,groundwater,communal standpipe
20735,1.0,1600,other,34.99698039,-8.94881081,0,Rufiji,Iringa,120,True,VWC,False,rope pump,user-group,on failure,soft,enough,groundwater,hand pump
49300,37.0,1288,government,34.02144841,-1.6122602,0,Lake Victoria,Mara,40,unknown,VWC,False,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
70339,unknown,0,other,33.40591772,-2.6087623,0,Lake Victoria,Mwanza,0,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
25572,23.0,1774,dwe,36.6391006,-3.26222341,0,Pangani,Arusha,150,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
61445,unknown,0,other,34.09730676,-3.72779425,0,Internal,Shinyanga,0,True,WUA,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
32190,23.0,0,dwe,37.29373148,-5.70419117,0,Wami / Ruvu,Tanga,1800,True,VWC,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
39189,0.0,1528,other,34.76182139,-8.85394964,0,Rufiji,Iringa,112,True,WUA,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
14853,unknown,0,government,33.16012589,-8.41198798,0,Lake Rukwa,Mbeya,0,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
52207,4.0,108,individual,38.9342633,-7.71775824,1,Rufiji,Pwani,1,False,Private operator,True,handpump,commercial,per bucket,soft,enough,groundwater,hand pump
48035,10.0,1496,community,34.74381046,-4.9013165,0,Internal,Singida,106,True,WUG,True,handpump,user-group,monthly,soft,seasonal,groundwater,hand pump
73122,4.0,1731,other,35.83735311,-3.2453781000000004,0,Internal,Arusha,80,True,VWC,True,gravity,user-group,per bucket,soft,seasonal,surface,communal standpipe
16352,unknown,0,hesawa,33.33253763,-3.10681969,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
42721,5.0,294,community,36.13590557,-8.93935015,0,Rufiji,Morogoro,400,True,unknown,False,other,user-group,never pay,fluoride,enough,groundwater,other
15116,3.0,71,other,39.52595584,-10.03463494,0,Ruvuma / Southern Coast,Lindi,200,True,unknown,True,handpump,user-group,per bucket,coloured,enough,groundwater,hand pump
7837,10.0,1717,dwe,38.21076217,-4.556957,0,Pangani,Tanga,1,True,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
56907,13.0,1397,other,34.65847118,-4.60894564,0,Internal,Singida,650,True,VWC,unknown,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
46382,3.0,137,dwe,38.82652126,-5.10215138,0,Pangani,Tanga,1,True,VWC,False,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
64521,unknown,0,other,31.52400815,-2.64014842,0,Lake Victoria,Kagera,0,True,VWC,True,handpump,user-group,never pay,coloured,insufficient,groundwater,hand pump
67362,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,VWC,True,other,user-group,never pay,soft,insufficient,surface,communal standpipe
61861,20.0,2125,other,31.71033001,-8.02897733,0,Lake Rukwa,Rukwa,740,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
72139,8.0,1369,community,36.63553562,-5.674945200000002,0,Wami / Ruvu,Manyara,1800,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
3398,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
62911,unknown,0,other,33.59207501,-9.16411665,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
48152,19.0,981,other,37.60762508,-3.81343889,0,Pangani,Kilimanjaro,50,True,VWC,False,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
48001,8.0,1979,other,35.86628741,-8.22694393,0,Rufiji,Iringa,100,True,VWC,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
64118,3.0,1780,dwe,37.35961168,-2.87103123,0,Internal,Arusha,300,True,VWC,True,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
65793,13.0,2134,other,34.51639956,-9.30555986,0,Lake Nyasa,Iringa,30,True,VWC,True,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
61557,unknown,1896,dwe,35.21904144,-8.54384912,0,Rufiji,Iringa,0,True,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
32352,unknown,0,other,0.0,-2e-08,0,Lake Victoria,Mwanza,0,unknown,WUG,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
1830,1.0,44,dwe,38.79259635,-6.61217491,0,Wami / Ruvu,Pwani,1,True,Water authority,True,motorpump,commercial,per bucket,soft,enough,surface,communal standpipe
50553,unknown,0,other,33.73073582,-3.59734756,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
51961,unknown,0,dwe,33.54958035,-3.58337194,0,Internal,Shinyanga,0,False,Private operator,False,handpump,commercial,never pay,salty,insufficient,groundwater,hand pump
38481,unknown,0,other,34.35349791,-8.69011635,0,Rufiji,Mbeya,0,False,Water Board,True,gravity,user-group,never pay,coloured,seasonal,surface,communal standpipe
48371,16.0,1688,danida,34.48200672,-9.82291149,0,Lake Nyasa,Iringa,30,True,VWC,False,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
56540,unknown,0,other,34.02038314,-8.85431536,0,Rufiji,Mbeya,0,True,VWC,True,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
18142,unknown,0,community,31.94442994,-3.29462976,0,Lake Tanganyika,Shinyanga,0,False,WUG,True,handpump,user-group,unknown,soft,enough,groundwater,hand pump
72934,unknown,0,community,33.48332446,-4.2991058,0,Internal,Tabora,0,True,Private operator,False,other,commercial,never pay,soft,enough,groundwater,other
39300,unknown,0,other,36.00598277,-5.10433961,0,Internal,Dodoma,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
40115,1.0,183,community,38.43058389,-11.34631248,0,Ruvuma / Southern Coast,Mtwara,1,True,VWC,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
3793,3.0,1645,dwe,31.28052235,-7.36237327,0,Lake Rukwa,Rukwa,120,False,VWC,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
59318,unknown,0,other,31.59052416,-1.84141004,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
68070,29.0,366,other,38.33425198,-5.06309118,0,Pangani,Tanga,250,True,VWC,False,handpump,user-group,monthly,salty,enough,groundwater,hand pump
67527,unknown,0,other,35.86452198,-6.44461707,0,Rufiji,Dodoma,0,True,VWC,True,handpump,user-group,unknown,soft,dry,groundwater,hand pump
34898,unknown,0,kkkt,32.88796933,-9.30004547,0,Lake Nyasa,Mbeya,0,False,VWC,False,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
26592,unknown,0,government,36.27570732,-6.74464483,0,Rufiji,Dodoma,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
67682,8.0,1787,dwe,36.61432969,-3.22875935,0,Pangani,Arusha,150,True,VWC,True,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
52394,23.0,1879,dwe,36.64363634,-3.23903142,0,Pangani,Arusha,150,True,VWC,True,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
32218,19.0,1717,government,35.02557402,-4.19355046,0,Internal,Manyara,149,True,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
69045,unknown,0,hesawa,33.37040039,-3.04993128,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
12808,8.0,353,other,38.24230099,-6.07582793,0,Wami / Ruvu,Pwani,30,True,WUA,True,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
49250,unknown,0,dwe,35.8916617,-5.24612455,0,Internal,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
64126,33.0,1387,dwe,34.62690973,-8.85412873,0,Rufiji,Iringa,63,True,WUA,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
64903,13.0,1427,other,36.29494141,-3.3995849,0,Internal,Arusha,1,False,Parastatal,unknown,other,parastatal,never pay,soft,seasonal,surface,communal standpipe
35165,15.0,744,dwe,36.35135832,-11.19109346,0,Ruvuma / Southern Coast,Ruvuma,700,True,Parastatal,False,handpump,parastatal,never pay,soft,insufficient,groundwater,hand pump
9543,unknown,0,danida,33.71522992,-8.91237603,0,Rufiji,Mbeya,0,False,VWC,False,gravity,user-group,on failure,soft,enough,surface,communal standpipe
64635,5.0,253,other,36.69919316,-8.12610972,0,Rufiji,Morogoro,670,True,unknown,True,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
47929,2.0,1772,dwe,34.73611374,-9.08179847,0,Rufiji,Iringa,75,True,VWC,True,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
28329,unknown,-32,other,39.82253872,-7.80725034,0,Rufiji,Pwani,50,True,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
67954,27.0,970,other,37.64366629,-3.78707424,0,Pangani,Kilimanjaro,43,True,Water Board,False,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
16575,38.0,442,community,38.98767344,-10.24341156,0,Ruvuma / Southern Coast,Lindi,340,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
