id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
21171,0.0,314,government,1119,dwe,Lake Tanganyika,Kigoma,320,True,water_authority,False,00s,handpump,user-group,never pay,salty,enough,groundwater,hand pump
40982,0.0,993,other,1749,other,Pangani,Tanga,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
48396,0.0,264,other,1287,other,Pangani,Arusha,120,True,vwc,True,10s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
13323,0.0,832,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,other,True,unknown,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
28467,2500.0,995,other,1554,other,Rufiji,Iringa,65,True,vwc,True,10s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
2768,20.0,298,other,1728,other,Internal,Manyara,218,True,vwc,True,00s,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
73593,0.0,972,government,0,government,Lake Rukwa,Mbeya,0,True,vwc,True,unknown,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
65164,0.0,282,other,738,other,Ruvuma / Southern Coast,Ruvuma,700,True,other,False,00s,handpump,parastatal,on failure,soft,insufficient,groundwater,hand pump
69976,0.0,294,danida,848,danida,Rufiji,Ruvuma,80,True,wug,False,90s,other,user-group,on failure,soft,enough,groundwater,other
52145,0.0,294,other,319,other,Ruvuma / Southern Coast,Mtwara,40,True,vwc,False,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49259,0.0,257,government,1233,other,Pangani,Arusha,120,True,vwc,True,60s,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
23542,25.0,1008,danida,1642,other,Rufiji,Iringa,1,True,vwc,True,unknown,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
69848,0.0,981,other,706,dwe,Wami / Ruvu,Morogoro,1,True,vwc,True,90s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
9305,0.0,1003,other,1672,other,Lake Nyasa,Iringa,23,True,vwc,False,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
14359,0.0,983,government,1371,dwe,Pangani,Tanga,1,True,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
28925,0.0,870,other,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe
21243,0.0,284,world_bank,1008,government,Ruvuma / Southern Coast,Ruvuma,1,unknown,vwc,True,10s,gravity,user-group,unknown,unknown,dry,groundwater,communal standpipe
10616,0.0,313,other,372,other,Ruvuma / Southern Coast,Lindi,380,True,vwc,False,80s,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
73667,0.0,294,other,1474,other,Internal,Singida,195,True,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
20566,1000.0,401,other,1293,other,Lake Victoria,Mara,350,True,vwc,True,10s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
63711,2000.0,30,other,1428,other,Internal,Arusha,182,True,vwc,True,00s,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
72840,0.0,314,world_bank,501,other,Ruvuma / Southern Coast,Lindi,350,True,vwc,True,10s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
31651,10.0,964,other,0,other,Wami / Ruvu,Morogoro,59,True,vwc,True,80s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
3782,0.0,252,other,1521,other,Lake Nyasa,Ruvuma,60,unknown,wug,True,00s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
6799,0.0,355,other,1153,other,Lake Victoria,Mara,250,False,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
21402,1000.0,284,government,1604,other,Pangani,Kilimanjaro,20,True,wua,False,70s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
35390,6.0,275,other,1198,dwe,Pangani,Kilimanjaro,35,True,water_board,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
12636,0.0,313,world_bank,0,other,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,submersible,unknown,unknown,unknown,unknown,groundwater,other
36887,0.0,288,other,1217,other,Pangani,Kilimanjaro,569,True,vwc,True,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
20086,50.0,1010,other,106,dwe,Wami / Ruvu,Pwani,50,True,vwc,True,00s,other,user-group,per bucket,soft,insufficient,groundwater,hand pump
5634,0.0,313,other,0,other,Lake Tanganyika,Tabora,0,False,vwc,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
48029,0.0,389,rwssp,0,other,Internal,Shinyanga,0,True,wug,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
29927,0.0,402,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,other,user-group,unknown,milky,insufficient,groundwater,other
2930,1000.0,279,other,960,other,Ruvuma / Southern Coast,Ruvuma,0,True,vwc,True,70s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
41800,500.0,987,other,434,other,Pangani,Tanga,35,True,vwc,False,00s,submersible,user-group,monthly,soft,enough,surface,communal standpipe
68349,250.0,305,other,1097,other,Lake Tanganyika,Kigoma,2400,True,water_authority,False,80s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
61678,0.0,402,other,0,dwe,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
30270,0.0,761,other,2260,other,Lake Nyasa,Iringa,50,True,vwc,False,90s,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
4678,20.0,284,other,788,other,Pangani,Kilimanjaro,1,True,water_authority,True,00s,gravity,commercial,per bucket,soft,insufficient,groundwater,communal standpipe
9392,0.0,995,other,0,commu,Wami / Ruvu,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,salty,dry,groundwater,communal standpipe
20735,1000.0,1034,other,1600,other,Rufiji,Iringa,120,True,vwc,False,10s,rope pump,user-group,on failure,soft,enough,groundwater,hand pump
49300,0.0,413,government,1288,government,Lake Victoria,Mara,40,unknown,vwc,False,70s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
70339,0.0,854,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
25572,0.0,252,other,1774,dwe,Pangani,Arusha,150,True,vwc,True,90s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
61445,0.0,423,other,0,other,Internal,Shinyanga,0,True,wua,True,unknown,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
32190,0.0,993,other,0,dwe,Wami / Ruvu,Tanga,1800,True,vwc,False,80s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
39189,500.0,983,other,1528,other,Rufiji,Iringa,112,True,wua,True,10s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
14853,0.0,977,government,0,government,Lake Rukwa,Mbeya,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
52207,30.0,1014,other,108,other,Rufiji,Pwani,1,False,other,True,00s,handpump,commercial,per bucket,soft,enough,groundwater,hand pump
48035,500.0,314,other,1496,other,Internal,Singida,106,True,wug,True,00s,handpump,user-group,monthly,soft,seasonal,groundwater,hand pump
73122,10.0,258,other,1731,other,Internal,Arusha,80,True,vwc,True,00s,gravity,user-group,per bucket,soft,seasonal,surface,communal standpipe
16352,0.0,862,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
42721,0.0,992,other,294,other,Rufiji,Morogoro,400,True,other,False,00s,other,user-group,never pay,fluoride,enough,groundwater,other
15116,50.0,313,other,71,other,Ruvuma / Southern Coast,Lindi,200,True,other,True,10s,handpump,user-group,per bucket,coloured,enough,groundwater,hand pump
7837,200.0,999,government,1717,dwe,Pangani,Tanga,1,True,vwc,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
56907,1500.0,317,other,1397,other,Internal,Singida,650,True,vwc,unknown,00s,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
46382,0.0,995,other,137,dwe,Pangani,Tanga,1,True,vwc,False,00s,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
64521,0.0,859,other,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,user-group,never pay,coloured,insufficient,groundwater,hand pump
67362,0.0,846,government,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,never pay,soft,insufficient,surface,communal standpipe
61861,0.0,307,other,2125,other,Lake Rukwa,Rukwa,740,True,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
72139,50.0,289,world_bank,1369,other,Wami / Ruvu,Manyara,1800,True,vwc,True,00s,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
3398,0.0,319,rwssp,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
62911,0.0,860,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
48152,1000.0,285,government,981,other,Pangani,Kilimanjaro,50,True,vwc,False,90s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
48001,4000.0,1017,other,1979,other,Rufiji,Iringa,100,True,vwc,True,00s,gravity,user-group,annually,soft,enough,surface,communal standpipe
64118,0.0,0,other,1780,dwe,Internal,Arusha,300,True,vwc,True,10s,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
65793,0.0,731,other,2134,other,Lake Nyasa,Iringa,30,True,vwc,True,90s,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
61557,0.0,988,danida,1896,dwe,Rufiji,Iringa,0,True,vwc,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
32352,0.0,404,other,0,other,Lake Victoria,Mwanza,0,unknown,wug,False,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
1830,50.0,990,other,44,dwe,Wami / Ruvu,Pwani,1,True,water_authority,True,10s,motorpump,commercial,per bucket,soft,enough,surface,communal standpipe
50553,0.0,416,other,0,other,Internal,Shinyanga,0,True,wug,False,unknown,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
51961,0.0,423,other,0,dwe,Internal,Shinyanga,0,False,other,False,unknown,handpump,commercial,never pay,salty,insufficient,groundwater,hand pump
38481,0.0,971,other,0,other,Rufiji,Mbeya,0,False,water_board,True,unknown,gravity,user-group,never pay,coloured,seasonal,surface,communal standpipe
48371,500.0,1013,danida,1688,other,Lake Nyasa,Iringa,30,True,vwc,False,90s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
56540,0.0,968,other,0,other,Rufiji,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
18142,0.0,395,other,0,other,Lake Tanganyika,Shinyanga,0,False,wug,True,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
72934,0.0,403,other,0,other,Internal,Tabora,0,True,other,False,unknown,other,commercial,never pay,soft,enough,groundwater,other
39300,0.0,961,government,0,other,Internal,Dodoma,0,True,vwc,False,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
40115,0.0,308,world_bank,183,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,10s,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
3793,0.0,866,other,1645,dwe,Lake Rukwa,Rukwa,120,False,vwc,False,00s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
59318,0.0,876,other,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
68070,100.0,980,other,366,other,Pangani,Tanga,250,True,vwc,False,80s,handpump,user-group,monthly,salty,enough,groundwater,hand pump
67527,0.0,993,other,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,handpump,user-group,unknown,soft,dry,groundwater,hand pump
34898,0.0,840,other,0,other,Lake Nyasa,Mbeya,0,False,vwc,False,unknown,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
26592,0.0,988,other,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
67682,0.0,253,government,1787,dwe,Pangani,Arusha,150,True,vwc,True,00s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
52394,500.0,280,government,1879,dwe,Pangani,Arusha,150,True,vwc,True,90s,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
32218,20.0,299,other,1717,other,Internal,Manyara,149,True,vwc,True,90s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
69045,0.0,854,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
12808,20.0,1001,other,353,other,Wami / Ruvu,Pwani,30,True,wua,True,00s,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
49250,0.0,979,other,0,dwe,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
64126,500.0,980,other,1387,dwe,Rufiji,Iringa,63,True,wua,True,70s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
64903,0.0,257,other,1427,other,Internal,Arusha,1,False,other,unknown,00s,other,parastatal,never pay,soft,seasonal,surface,communal standpipe
35165,0.0,282,other,744,dwe,Ruvuma / Southern Coast,Ruvuma,700,True,other,False,90s,handpump,parastatal,never pay,soft,insufficient,groundwater,hand pump
9543,0.0,967,danida,0,danida,Rufiji,Mbeya,0,False,vwc,False,unknown,gravity,user-group,on failure,soft,enough,surface,communal standpipe
64635,1000.0,991,other,253,other,Rufiji,Morogoro,670,True,other,True,00s,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
47929,0.0,913,other,1772,dwe,Rufiji,Iringa,75,True,vwc,True,00s,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
28329,0.0,1015,other,-32,other,Rufiji,Pwani,50,True,vwc,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
67954,0.0,285,other,970,other,Pangani,Kilimanjaro,43,True,water_board,False,80s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
16575,0.0,309,other,442,other,Ruvuma / Southern Coast,Lindi,340,True,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
16612,0.0,852,other,1681,dwe,Lake Tanganyika,Rukwa,170,True,vwc,False,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
27003,0.0,280,other,1525,other,Internal,Manyara,197,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
73324,0.0,296,danida,828,danida,Rufiji,Ruvuma,250,True,wua,True,80s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
7043,0.0,401,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,other,user-group,never pay,soft,seasonal,surface,communal standpipe
22174,0.0,292,other,696,other,Pangani,Kilimanjaro,240,True,other,False,90s,handpump,other,never pay,soft,insufficient,groundwater,hand pump
19450,200.0,980,other,279,dwe,Rufiji,Morogoro,200,True,wua,True,00s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
35825,0.0,992,other,741,other,Rufiji,Morogoro,280,True,vwc,True,10s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
9854,0.0,975,government,0,other,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
23254,50.0,293,other,727,other,Ruvuma / Southern Coast,Ruvuma,1,True,vwc,False,10s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
72170,0.0,420,other,0,dwe,Internal,Tabora,0,True,water_authority,True,unknown,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump
61999,0.0,317,other,389,other,Ruvuma / Southern Coast,Mtwara,1,True,water_board,True,80s,submersible,user-group,never pay,soft,seasonal,groundwater,communal standpipe
70354,0.0,991,government,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
6877,0.0,313,world_bank,0,other,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,submersible,unknown,unknown,unknown,unknown,groundwater,other
47323,500.0,982,other,1506,dwe,Rufiji,Iringa,89,True,wua,True,70s,gravity,user-group,monthly,soft,dry,surface,communal standpipe
48624,0.0,279,danida,835,danida,Ruvuma / Southern Coast,Ruvuma,360,True,vwc,True,80s,gravity,user-group,on failure,soft,dry,surface,communal standpipe
6148,0.0,299,other,1315,other,Lake Tanganyika,Kigoma,500,unknown,other,False,00s,gravity,unknown,unknown,soft,seasonal,surface,communal standpipe
59698,0.0,306,other,313,other,Ruvuma / Southern Coast,Mtwara,142,True,vwc,True,00s,handpump,user-group,never pay,coloured,seasonal,groundwater,other
67268,0.0,426,other,0,other,Lake Victoria,Shinyanga,0,True,wug,True,unknown,handpump,user-group,never pay,milky,insufficient,groundwater,hand pump
59174,0.0,407,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,True,vwc,True,unknown,gravity,user-group,unknown,soft,dry,unknown,communal standpipe
68916,0.0,998,other,234,other,Rufiji,Morogoro,250,True,other,True,90s,handpump,commercial,never pay,soft,insufficient,groundwater,hand pump
28358,50.0,249,other,1092,other,Internal,Arusha,200,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
57453,10.0,263,other,1621,other,Internal,Arusha,150,True,vwc,True,90s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
71952,0.0,289,government,-29,dwe,Rufiji,Lindi,356,True,other,True,90s,other,user-group,never pay,salty,enough,groundwater,other
